transaction_id,customer_id,product_id,quantity,purchase_date,total_price
T02259,C0138,P051,3,2024-03-27,1248.93
T02260,C0017,P006,2,2024-11-18,2909.06
T02261,C0020,P049,1,2023-11-05,1196.63
T02262,C0292,P096,1,2024-04-21,496.55
T02263,C0267,P025,1,2023-04-29,634.76
T02264,C0195,P032,2,2023-05-31,3250.64
T02265,C0273,P011,1,2024-04-28,1312.09
T02266,C0161,P006,1,2024-08-15,1454.53
T02267,C0221,P034,3,2023-03-07,1602.51
T02268,C0117,P070,2,2024-03-14,1021.18
T02269,C0123,P016,2,2024-10-04,2861.24
T02270,C0074,P034,1,2023-08-17,534.17
T02271,C0144,P046,2,2023-11-16,2053.54
T02272,C0247,P060,1,2023-06-20,409.56
T02273,C0079,P086,3,2023-03-11,694.62
T02274,C0284,P014,2,2023-07-30,3813.98
T02275,C0280,P024,2,2024-02-16,356.8
T02276,C0185,P024,3,2023-11-21,535.2
T02277,C0032,P056,2,2024-08-08,1947.2
T02278,C0029,P069,1,2024-09-08,1425.6
T02279,C0073,P039,2,2024-03-05,897.2
T02280,C0100,P030,1,2024-02-10,679.05
T02281,C0009,P063,2,2023-05-06,3949.12
T02282,C0141,P019,3,2023-03-15,4675.95
T02283,C0191,P018,3,2024-11-18,5507.34
T02284,C0296,P046,1,2023-08-19,1026.77
T02285,C0192,P054,3,2024-11-29,2842.86
T02286,C0239,P005,1,2023-10-31,591.63
T02287,C0248,P054,1,2024-03-03,947.62
T02288,C0114,P091,2,2023-06-26,451.78
T02289,C0278,P079,2,2023-12-06,1453.96
T02290,C0075,P043,1,2023-03-28,1348.07
T02291,C0029,P064,1,2023-11-21,2065.91
T02292,C0232,P040,2,2024-11-20,786.1
T02293,C0226,P021,2,2024-10-06,1392.98
T02294,C0187,P068,3,2023-04-26,3048.33
T02295,C0157,P030,2,2023-01-14,1358.1
T02296,C0178,P046,2,2024-01-13,2053.54
T02297,C0113,P095,3,2023-04-08,179.82
T02298,C0140,P025,3,2024-09-25,1904.28
T02299,C0124,P067,2,2024-11-06,1418.68
T02300,C0161,P023,1,2023-06-03,361.25
T02301,C0049,P041,3,2024-05-03,8121.42
T02302,C0117,P019,2,2024-02-07,3117.3
T02303,C0043,P022,2,2024-09-30,1461.28
T02304,C0003,P060,2,2024-01-15,819.12
T02305,C0234,P062,1,2024-03-30,1515.36
T02306,C0040,P006,2,2023-09-09,2909.06
T02307,C0048,P003,3,2023-03-21,3602.94
T02308,C0044,P077,3,2023-01-20,2187.87
T02309,C0048,P050,1,2024-03-01,837.22
T02310,C0115,P034,1,2024-05-27,534.17
T02311,C0245,P052,1,2024-07-13,558.67
T02312,C0073,P038,1,2024-07-21,2375.73
T02313,C0197,P013,3,2024-11-25,4270.65
T02314,C0089,P001,1,2023-05-20,2184.43
T02315,C0195,P036,2,2023-04-11,7163.38
T02316,C0068,P006,2,2024-12-04,2909.06
T02317,C0201,P066,2,2024-12-17,4110.72
T02318,C0288,P041,2,2024-12-08,5414.28
T02319,C0210,P047,2,2023-05-06,4898.56
T02320,C0014,P099,3,2023-07-11,1451.97
T02321,C0226,P061,2,2023-12-19,1235.54
T02322,C0231,P043,1,2023-12-11,1348.07
T02323,C0212,P024,2,2024-04-26,356.8
T02324,C0072,P016,3,2024-01-09,4291.86
T02325,C0095,P025,1,2023-09-20,634.76
T02326,C0169,P080,1,2024-07-30,720.44
T02327,C0133,P011,3,2024-05-29,3936.27
T02328,C0008,P035,1,2023-10-05,2762.91
T02329,C0113,P096,2,2024-06-07,993.1
T02330,C0260,P056,3,2024-11-13,2920.8
T02331,C0197,P037,3,2024-07-06,11682.99
T02332,C0095,P026,3,2023-01-25,1142.67
T02333,C0003,P088,2,2024-04-04,2993.38
T02334,C0273,P018,2,2024-02-05,3671.56
T02335,C0018,P098,2,2024-06-01,955.76
T02336,C0276,P062,3,2024-11-04,4546.08
T02337,C0064,P023,2,2024-02-07,722.5
T02338,C0058,P003,3,2024-07-26,3602.94
T02339,C0194,P030,2,2024-12-26,1358.1
T02340,C0050,P005,3,2024-02-15,1774.89
T02341,C0152,P100,3,2024-12-01,248.73
T02342,C0084,P010,1,2023-07-02,2147.63
T02343,C0266,P044,3,2023-05-04,8516.97
T02344,C0123,P055,3,2023-05-04,1803.87
T02345,C0085,P023,3,2023-07-25,1083.75
T02346,C0177,P049,1,2024-07-15,1196.63
T02347,C0151,P001,2,2024-03-09,4368.86
T02348,C0052,P009,1,2024-09-21,2298.37
T02349,C0118,P014,3,2023-04-10,5720.97
T02350,C0248,P054,2,2024-02-21,1895.24
T02351,C0157,P028,1,2024-07-03,197.46
T02352,C0021,P026,2,2023-06-07,761.78
T02353,C0019,P049,2,2023-02-26,2393.26
T02354,C0298,P056,3,2023-12-25,2920.8
T02355,C0139,P094,3,2023-09-27,457.74
T02356,C0232,P091,3,2023-12-16,677.67
T02357,C0169,P039,3,2024-04-04,1345.8
T02358,C0212,P021,2,2024-08-15,1392.98
T02359,C0020,P046,1,2023-11-11,1026.77
T02360,C0151,P078,2,2024-04-24,588.42
T02361,C0160,P024,1,2024-07-02,178.4
T02362,C0256,P044,3,2024-06-01,8516.97
T02363,C0071,P008,1,2023-05-09,2442.75
T02364,C0242,P009,2,2023-02-19,4596.74
T02365,C0184,P063,1,2024-09-03,1974.56
T02366,C0108,P010,2,2024-02-01,4295.26
T02367,C0255,P093,1,2024-05-16,308.61
T02368,C0272,P042,3,2024-07-28,6439.35
T02369,C0142,P030,2,2024-04-09,1358.1
T02370,C0166,P072,2,2023-12-01,1143.96
T02371,C0242,P006,1,2023-01-27,1454.53
T02372,C0202,P001,1,2023-11-30,2184.43
T02373,C0233,P057,3,2024-08-27,1639.56
T02374,C0163,P057,1,2023-06-07,546.52
T02375,C0024,P074,3,2023-06-04,776.97
T02376,C0246,P007,3,2023-09-09,9833.01
T02377,C0112,P039,1,2023-06-26,448.6
T02378,C0146,P027,1,2024-08-26,328.4
T02379,C0086,P034,3,2024-04-23,1602.51
T02380,C0298,P057,2,2023-11-30,1093.04
T02381,C0145,P022,1,2023-08-28,730.64
T02382,C0267,P003,1,2023-12-17,1200.98
T02383,C0045,P009,2,2024-09-07,4596.74
T02384,C0029,P057,3,2024-01-25,1639.56
T02385,C0104,P058,2,2024-01-15,1993.94
T02386,C0206,P093,1,2024-11-17,308.61
T02387,C0261,P007,2,2024-11-18,6555.34
T02388,C0199,P002,2,2023-01-19,8015.22
T02389,C0116,P007,1,2023-11-09,3277.67
T02390,C0172,P007,3,2023-06-29,9833.01
T02391,C0014,P096,2,2024-05-01,993.1
T02392,C0058,P030,3,2024-06-15,2037.15
T02393,C0204,P089,3,2023-09-29,1102.83
T02394,C0086,P060,2,2023-10-27,819.12
T02395,C0049,P047,2,2024-08-10,4898.56
T02396,C0218,P048,2,2024-06-04,5344.36
T02397,C0295,P005,2,2023-11-25,1183.26
T02398,C0031,P035,3,2024-07-03,8288.73
T02399,C0082,P063,1,2024-12-24,1974.56
T02400,C0005,P027,3,2023-12-19,985.2
T02401,C0040,P001,1,2023-09-08,2184.43
T02402,C0127,P041,3,2024-01-18,8121.42
T02403,C0006,P072,3,2023-10-14,1715.94
T02404,C0204,P090,3,2023-01-30,1949.49
T02405,C0153,P008,2,2023-12-14,4885.5
T02406,C0134,P044,3,2024-10-22,8516.97
T02407,C0117,P030,2,2024-10-23,1358.1
T02408,C0035,P002,3,2023-01-24,12022.83
T02409,C0182,P003,3,2023-09-05,3602.94
T02410,C0155,P051,1,2023-07-14,416.31
T02411,C0160,P005,2,2023-10-09,1183.26
T02412,C0160,P010,1,2023-05-26,2147.63
T02413,C0059,P032,2,2023-08-19,3250.64
T02414,C0058,P075,1,2023-08-25,487.64
T02415,C0269,P089,3,2024-07-25,1102.83
T02416,C0293,P011,1,2024-05-11,1312.09
T02417,C0044,P025,1,2024-07-23,634.76
T02418,C0109,P023,3,2024-12-07,1083.75
T02419,C0140,P036,1,2023-10-01,3581.69
T02420,C0209,P074,3,2024-06-16,776.97
T02421,C0109,P026,2,2024-04-20,761.78
T02422,C0097,P076,3,2024-03-21,2389.14
T02423,C0294,P075,2,2023-03-15,975.28
T02424,C0029,P045,1,2023-08-19,650.42
T02425,C0181,P039,1,2023-11-11,448.6
T02426,C0275,P001,1,2024-08-05,2184.43
T02427,C0020,P100,2,2024-03-05,165.82
T02428,C0176,P039,1,2024-11-25,448.6
T02429,C0110,P075,3,2023-12-23,1462.92
T02430,C0144,P048,3,2024-01-20,8016.54
T02431,C0214,P076,1,2024-01-04,796.38
T02432,C0248,P053,1,2024-08-13,722.19
T02433,C0283,P006,1,2023-07-14,1454.53
T02434,C0092,P030,1,2024-09-24,679.05
T02435,C0189,P034,1,2024-12-07,534.17
T02436,C0214,P031,2,2023-07-09,6445.3
T02437,C0047,P037,3,2024-06-19,11682.99
T02438,C0176,P031,1,2024-01-07,3222.65
T02439,C0156,P011,2,2023-02-24,2624.18
T02440,C0015,P029,3,2024-07-30,1217.01
T02441,C0228,P018,1,2023-06-09,1835.78
T02442,C0155,P054,1,2023-01-10,947.62
T02443,C0299,P016,2,2024-08-31,2861.24
T02444,C0058,P100,3,2024-01-31,248.73
T02445,C0055,P043,1,2024-03-13,1348.07
T02446,C0209,P002,1,2024-08-30,4007.61
T02447,C0209,P055,2,2024-08-09,1202.58
T02448,C0149,P035,2,2023-11-01,5525.82
T02449,C0281,P023,1,2023-07-04,361.25
T02450,C0290,P015,1,2024-04-16,892.75
T02451,C0033,P097,1,2023-02-16,460.69
T02452,C0237,P017,2,2023-08-07,2593.98
T02453,C0180,P093,3,2024-10-21,925.83
T02454,C0139,P093,2,2024-07-16,617.22
T02455,C0057,P027,2,2024-06-02,656.8
T02456,C0203,P005,3,2023-08-21,1774.89
T02457,C0186,P072,2,2024-08-05,1143.96
T02458,C0025,P001,1,2024-07-31,2184.43
T02459,C0219,P049,2,2023-10-12,2393.26
T02460,C0144,P043,3,2023-09-06,4044.21
T02461,C0022,P057,1,2023-08-01,546.52
T02462,C0165,P073,3,2024-12-16,2238.87
T02463,C0131,P026,3,2024-05-12,1142.67
T02464,C0072,P100,3,2024-02-23,248.73
T02465,C0265,P024,3,2023-07-07,535.2
T02466,C0204,P071,1,2024-07-18,369.71
T02467,C0188,P007,1,2023-05-29,3277.67
T02468,C0019,P041,3,2024-03-08,8121.42
T02469,C0120,P016,2,2024-11-29,2861.24
T02470,C0087,P004,3,2023-10-15,6002.07
T02471,C0153,P001,2,2024-08-11,4368.86
T02472,C0122,P001,3,2024-02-25,6553.29
T02473,C0250,P086,1,2023-04-09,231.54
T02474,C0019,P048,3,2024-05-29,8016.54
T02475,C0203,P082,2,2024-10-30,2488.48
T02476,C0190,P020,2,2024-08-26,2366.16
T02477,C0236,P045,1,2024-10-23,650.42
T02478,C0282,P056,2,2023-12-30,1947.2
T02479,C0208,P009,2,2024-01-02,4596.74
T02480,C0119,P010,2,2023-08-26,4295.26
T02481,C0157,P026,2,2024-08-28,761.78
T02482,C0219,P010,3,2023-07-20,6442.89
T02483,C0148,P006,2,2024-05-18,2909.06
T02484,C0186,P025,2,2023-11-04,1269.52
T02485,C0112,P032,1,2024-11-07,1625.32
T02486,C0214,P075,2,2023-01-25,975.28
T02487,C0078,P010,3,2024-01-12,6442.89
T02488,C0093,P031,2,2023-08-02,6445.3
T02489,C0153,P008,2,2023-10-14,4885.5
T02490,C0045,P006,1,2023-07-29,1454.53
T02491,C0131,P010,1,2024-11-16,2147.63
T02492,C0300,P050,3,2023-06-19,2511.66
T02493,C0052,P003,3,2023-02-09,3602.94
T02494,C0042,P083,2,2024-01-03,2786.6
T02495,C0042,P088,1,2023-11-21,1496.69
T02496,C0121,P074,2,2024-02-08,517.98
T02497,C0026,P029,2,2023-09-04,811.34
T02498,C0243,P078,3,2023-07-01,882.63
T02499,C0188,P082,2,2024-03-28,2488.48
T02500,C0244,P028,1,2023-05-16,197.46
T02501,C0182,P004,3,2023-02-17,6002.07
T02502,C0169,P074,1,2023-03-03,258.99
T02503,C0231,P003,2,2024-07-09,2401.96
T02504,C0126,P080,1,2023-04-06,720.44
T02505,C0137,P036,1,2024-07-24,3581.69
T02506,C0056,P004,1,2023-01-13,2000.69
T02507,C0282,P039,1,2024-11-08,448.6
T02508,C0171,P071,2,2024-01-20,739.42
T02509,C0026,P027,3,2023-07-18,985.2
T02510,C0296,P049,2,2024-03-24,2393.26
T02511,C0097,P037,1,2023-10-29,3894.33
T02512,C0261,P007,3,2024-07-06,9833.01
T02513,C0198,P083,2,2024-10-15,2786.6
T02514,C0089,P086,1,2024-07-16,231.54
T02515,C0229,P068,3,2024-06-28,3048.33
T02516,C0200,P049,1,2024-12-20,1196.63
T02517,C0182,P009,2,2024-07-01,4596.74
T02518,C0084,P005,2,2024-06-11,1183.26
T02519,C0010,P050,2,2023-03-22,1674.44
T02520,C0259,P022,3,2023-12-02,2191.92
T02521,C0234,P067,2,2023-10-13,1418.68
T02522,C0214,P065,1,2024-12-27,1692.77
T02523,C0214,P044,2,2023-03-14,5677.98
T02524,C0025,P078,3,2024-03-26,882.63
T02525,C0256,P046,2,2024-11-28,2053.54
T02526,C0132,P019,3,2023-09-06,4675.95
T02527,C0109,P054,2,2023-07-31,1895.24
T02528,C0113,P015,2,2023-09-13,1785.5
T02529,C0020,P066,1,2023-12-16,2055.36
T02530,C0266,P051,2,2023-10-29,832.62
T02531,C0022,P057,3,2023-12-20,1639.56
T02532,C0017,P008,2,2024-01-10,4885.5
T02533,C0098,P019,1,2024-04-14,1558.65
T02534,C0245,P051,3,2024-05-29,1248.93
T02535,C0207,P030,2,2023-01-25,1358.1
T02536,C0023,P027,3,2023-10-21,985.2
T02537,C0238,P023,3,2024-05-08,1083.75
T02538,C0231,P007,2,2023-03-15,6555.34
T02539,C0157,P021,3,2023-10-09,2089.47
T02540,C0011,P010,3,2023-01-14,6442.89
T02541,C0007,P007,3,2023-02-11,9833.01
T02542,C0001,P038,1,2024-12-13,2375.73
T02543,C0236,P020,1,2024-01-08,1183.08
T02544,C0113,P094,3,2024-04-20,457.74
T02545,C0035,P054,1,2024-10-21,947.62
T02546,C0186,P027,2,2024-01-05,656.8
T02547,C0134,P046,1,2023-11-03,1026.77
T02548,C0288,P042,2,2024-09-21,4292.9
T02549,C0248,P055,2,2024-09-22,1202.58
T02550,C0254,P005,3,2024-11-12,1774.89
T02551,C0296,P066,2,2023-01-21,4110.72
T02552,C0099,P036,2,2023-01-03,7163.38
T02553,C0184,P026,3,2023-02-13,1142.67
T02554,C0161,P013,2,2023-11-27,2847.1
T02555,C0109,P030,3,2023-01-12,2037.15
T02556,C0075,P045,2,2024-08-30,1300.84
T02557,C0237,P001,1,2024-02-21,2184.43
T02558,C0088,P017,3,2024-01-11,3890.97
T02559,C0034,P048,1,2023-09-09,2672.18
T02560,C0255,P030,1,2024-09-07,679.05
T02561,C0072,P051,3,2023-08-28,1248.93
T02562,C0036,P028,3,2023-10-22,592.38
T02563,C0122,P082,1,2024-11-15,1244.24
T02564,C0278,P053,3,2023-08-19,2166.57
T02565,C0288,P032,2,2023-09-14,3250.64
T02566,C0247,P008,2,2023-05-14,4885.5
T02567,C0074,P049,2,2023-07-30,2393.26
T02568,C0296,P049,2,2024-09-27,2393.26
T02569,C0290,P005,1,2024-05-21,591.63
T02570,C0077,P075,1,2024-02-17,487.64
T02571,C0190,P011,1,2024-01-21,1312.09
T02572,C0032,P051,1,2023-05-03,416.31
T02573,C0004,P078,2,2024-04-09,588.42
T02574,C0147,P015,2,2023-01-22,1785.5
T02575,C0005,P022,1,2023-11-12,730.64
T02576,C0188,P075,2,2024-07-20,975.28
T02577,C0218,P016,1,2023-04-16,1430.62
T02578,C0239,P002,2,2024-06-16,8015.22
T02579,C0203,P004,2,2023-07-10,4001.38
T02580,C0100,P052,3,2024-03-14,1676.01
T02581,C0115,P073,3,2023-05-16,2238.87
T02582,C0167,P002,3,2024-11-27,12022.83
T02583,C0051,P022,1,2024-07-05,730.64
T02584,C0283,P002,1,2023-12-25,4007.61
T02585,C0264,P040,2,2024-04-04,786.1
T02586,C0039,P010,2,2024-09-07,4295.26
T02587,C0116,P053,2,2023-07-22,1444.38
T02588,C0292,P052,1,2023-09-28,558.67
T02589,C0095,P021,2,2023-01-24,1392.98
T02590,C0205,P006,1,2023-05-25,1454.53
T02591,C0136,P063,3,2023-09-23,5923.68
T02592,C0145,P060,2,2023-03-25,819.12
T02593,C0237,P016,2,2024-08-22,2861.24
T02594,C0015,P014,1,2023-08-04,1906.99
T02595,C0234,P069,3,2024-08-09,4276.8
T02596,C0019,P059,1,2023-04-30,551.41
T02597,C0188,P082,3,2024-05-31,3732.72
T02598,C0072,P014,2,2024-08-02,3813.98
T02599,C0240,P032,3,2023-04-03,4875.96
T02600,C0276,P061,3,2023-02-16,1853.31
T02601,C0009,P005,3,2023-02-27,1774.89
T02602,C0295,P060,3,2024-05-22,1228.68
T02603,C0062,P031,1,2024-03-29,3222.65
T02604,C0204,P087,2,2023-11-22,3085.36
T02605,C0244,P083,2,2023-08-02,2786.6
T02606,C0031,P035,3,2023-10-06,8288.73
T02607,C0173,P007,2,2023-12-04,6555.34
T02608,C0137,P027,3,2024-06-08,985.2
T02609,C0132,P009,3,2023-12-07,6895.11
T02610,C0207,P024,2,2024-05-10,356.8
T02611,C0232,P097,2,2023-07-15,921.38
T02612,C0008,P001,2,2024-08-30,4368.86
T02613,C0204,P090,3,2024-02-10,1949.49
T02614,C0129,P064,3,2024-04-28,6197.73
T02615,C0300,P051,3,2024-01-21,1248.93
T02616,C0130,P076,2,2023-02-11,1592.76
T02617,C0066,P007,3,2024-01-27,9833.01
T02618,C0290,P005,1,2023-08-04,591.63
T02619,C0091,P052,2,2023-04-14,1117.34
T02620,C0292,P098,3,2023-02-11,1433.64
T02621,C0244,P082,3,2024-02-27,3732.72
T02622,C0227,P068,3,2023-08-10,3048.33
T02623,C0248,P059,1,2023-04-03,551.41
T02624,C0257,P009,1,2023-03-23,2298.37
T02625,C0163,P075,2,2023-12-20,975.28
T02626,C0041,P074,3,2023-01-23,776.97
T02627,C0056,P001,1,2024-12-18,2184.43
T02628,C0279,P002,2,2024-12-17,8015.22
T02629,C0289,P008,2,2024-04-09,4885.5
T02630,C0213,P054,1,2023-08-06,947.62
T02631,C0079,P008,1,2024-03-14,2442.75
T02632,C0262,P011,2,2024-06-04,2624.18
T02633,C0067,P010,2,2023-05-20,4295.26
T02634,C0130,P026,2,2023-04-16,761.78
T02635,C0060,P035,3,2024-04-16,8288.73
T02636,C0042,P006,1,2023-03-19,1454.53
T02637,C0077,P076,3,2024-01-16,2389.14
T02638,C0025,P076,3,2023-12-26,2389.14
T02639,C0225,P099,2,2024-04-15,967.98
T02640,C0177,P040,3,2024-11-12,1179.15
T02641,C0050,P003,2,2024-01-27,2401.96
T02642,C0137,P065,3,2024-07-01,5078.31
T02643,C0279,P078,1,2024-02-23,294.21
T02644,C0283,P007,1,2023-07-11,3277.67
T02645,C0266,P052,2,2024-07-10,1117.34
T02646,C0090,P054,1,2024-07-16,947.62
T02647,C0117,P066,1,2023-12-24,2055.36
T02648,C0164,P014,2,2023-09-01,3813.98
T02649,C0066,P090,2,2024-06-23,1299.66
T02650,C0183,P063,3,2024-04-16,5923.68
T02651,C0075,P074,2,2024-10-10,517.98
T02652,C0239,P006,1,2023-11-26,1454.53
T02653,C0120,P019,1,2024-02-22,1558.65
T02654,C0279,P078,2,2024-12-30,588.42
T02655,C0253,P030,2,2023-12-14,1358.1
T02656,C0032,P058,1,2024-09-11,996.97
T02657,C0205,P094,2,2023-03-02,305.16
T02658,C0168,P003,1,2023-11-06,1200.98
T02659,C0054,P064,3,2023-12-11,6197.73
T02660,C0136,P040,2,2023-09-20,786.1
T02661,C0134,P063,3,2023-04-06,5923.68
T02662,C0266,P057,1,2024-06-26,546.52
T02663,C0126,P076,3,2024-11-28,2389.14
T02664,C0112,P034,3,2024-01-08,1602.51
T02665,C0108,P058,1,2024-02-18,996.97
T02666,C0250,P001,3,2023-06-11,6553.29
T02667,C0024,P027,1,2023-10-27,328.4
T02668,C0227,P085,3,2023-11-01,4117.59
T02669,C0015,P017,2,2024-03-02,2593.98
T02670,C0268,P065,3,2024-08-25,5078.31
T02671,C0164,P016,2,2023-04-23,2861.24
T02672,C0106,P028,1,2023-03-21,197.46
T02673,C0214,P069,2,2024-11-28,2851.2
T02674,C0091,P010,3,2023-11-29,6442.89
T02675,C0257,P076,3,2023-08-18,2389.14
T02676,C0075,P045,3,2023-10-21,1951.26
T02677,C0170,P067,3,2024-08-09,2128.02
T02678,C0173,P072,1,2023-12-18,571.98
T02679,C0050,P086,3,2023-11-17,694.62
T02680,C0053,P093,1,2024-07-21,308.61
T02681,C0184,P052,2,2024-09-13,1117.34
T02682,C0253,P012,1,2023-12-13,1265.35
T02683,C0103,P018,3,2024-12-30,5507.34
T02684,C0130,P001,2,2023-05-12,4368.86
T02685,C0012,P014,3,2024-12-29,5720.97
T02686,C0109,P030,1,2024-10-29,679.05
T02687,C0113,P098,3,2023-09-19,1433.64
T02688,C0071,P061,1,2023-11-23,617.77
T02689,C0111,P075,1,2023-07-04,487.64
T02690,C0167,P004,1,2023-11-30,2000.69
T02691,C0091,P005,3,2023-11-29,1774.89
T02692,C0202,P020,2,2024-09-21,2366.16
T02693,C0119,P027,1,2023-01-30,328.4
T02694,C0089,P025,3,2024-08-21,1904.28
T02695,C0095,P027,2,2023-04-09,656.8
T02696,C0148,P027,3,2024-07-12,985.2
T02697,C0145,P023,2,2023-04-11,722.5
T02698,C0125,P056,2,2023-12-09,1947.2
T02699,C0168,P032,1,2024-05-27,1625.32
T02700,C0095,P019,1,2024-12-02,1558.65
T02701,C0079,P005,1,2023-08-15,591.63
T02702,C0125,P060,3,2023-06-12,1228.68
T02703,C0156,P049,2,2023-05-04,2393.26
T02704,C0279,P074,1,2023-12-14,258.99
T02705,C0012,P079,2,2024-02-20,1453.96
T02706,C0181,P058,1,2023-05-30,996.97
T02707,C0110,P075,3,2024-05-26,1462.92
T02708,C0001,P059,2,2023-05-29,1102.82
T02709,C0065,P023,2,2023-12-10,722.5
T02710,C0125,P058,3,2023-09-07,2990.91
T02711,C0129,P068,1,2024-04-10,1016.11
T02712,C0299,P012,3,2023-11-28,3796.05
T02713,C0139,P099,3,2024-02-23,1451.97
T02714,C0254,P047,1,2024-06-24,2449.28
T02715,C0125,P078,2,2024-10-31,588.42
T02716,C0135,P052,1,2023-01-27,558.67
T02717,C0121,P073,2,2024-04-18,1492.58
T02718,C0181,P008,1,2023-06-20,2442.75
T02719,C0253,P047,1,2024-03-13,2449.28
T02720,C0255,P100,3,2024-03-16,248.73
T02721,C0267,P010,1,2024-04-16,2147.63
T02722,C0007,P010,3,2024-02-25,6442.89
T02723,C0032,P054,1,2023-05-29,947.62
T02724,C0146,P025,3,2023-07-06,1904.28
T02725,C0010,P048,1,2024-07-31,2672.18
T02726,C0229,P070,1,2024-02-24,510.59
T02727,C0083,P036,1,2024-01-06,3581.69
T02728,C0067,P041,1,2023-08-16,2707.14
T02729,C0139,P100,2,2023-10-10,165.82
T02730,C0020,P047,1,2024-10-21,2449.28
T02731,C0139,P099,1,2023-02-10,483.99
T02732,C0196,P075,3,2023-09-25,1462.92
T02733,C0220,P011,3,2023-02-22,3936.27
T02734,C0173,P075,2,2023-05-30,975.28
T02735,C0172,P039,2,2024-11-19,897.2
T02736,C0039,P001,1,2023-09-16,2184.43
T02737,C0032,P056,2,2024-05-09,1947.2
T02738,C0041,P089,2,2024-07-31,735.22
T02739,C0180,P095,3,2023-01-21,179.82
T02740,C0029,P010,1,2024-03-31,2147.63
T02741,C0224,P052,3,2023-12-01,1676.01
T02742,C0007,P053,3,2023-12-14,2166.57
T02743,C0111,P032,2,2024-03-27,3250.64
T02744,C0170,P054,1,2023-12-20,947.62
T02745,C0213,P060,1,2024-05-15,409.56
T02746,C0178,P042,3,2023-05-25,6439.35
T02747,C0277,P023,1,2024-12-30,361.25
T02748,C0177,P046,2,2024-03-19,2053.54
T02749,C0297,P053,2,2023-10-20,1444.38
T02750,C0252,P042,1,2024-09-06,2146.45
T02751,C0198,P006,1,2024-01-04,1454.53
T02752,C0192,P057,3,2024-06-09,1639.56
T02753,C0044,P076,2,2023-02-23,1592.76
T02754,C0225,P011,3,2023-12-15,3936.27
T02755,C0035,P069,3,2024-07-08,4276.8
T02756,C0097,P038,2,2023-07-08,4751.46
T02757,C0029,P068,1,2023-01-05,1016.11
T02758,C0165,P017,1,2023-12-11,1296.99
T02759,C0249,P034,3,2024-09-30,1602.51
T02760,C0295,P031,1,2024-12-16,3222.65
T02761,C0157,P026,2,2023-10-21,761.78
T02762,C0059,P061,3,2024-04-18,1853.31
T02763,C0211,P090,1,2024-12-17,649.83
T02764,C0140,P004,3,2023-05-23,6002.07
T02765,C0154,P020,3,2023-05-30,3549.24
T02766,C0082,P061,2,2024-09-21,1235.54
T02767,C0239,P047,2,2024-03-01,4898.56
T02768,C0300,P023,2,2023-07-05,722.5
T02769,C0216,P024,1,2023-03-29,178.4
T02770,C0033,P099,2,2024-08-26,967.98
T02771,C0166,P095,1,2023-01-28,59.94
T02772,C0151,P015,1,2024-06-27,892.75
T02773,C0235,P036,3,2024-01-12,10745.07
T02774,C0027,P076,2,2024-11-12,1592.76
T02775,C0226,P034,3,2023-08-19,1602.51
T02776,C0067,P001,3,2024-06-23,6553.29
T02777,C0083,P065,3,2024-11-09,5078.31
T02778,C0205,P010,1,2023-10-05,2147.63
T02779,C0119,P010,1,2024-03-07,2147.63
T02780,C0234,P063,1,2023-04-25,1974.56
T02781,C0130,P066,1,2024-08-14,2055.36
T02782,C0274,P010,2,2023-09-21,4295.26
T02783,C0006,P012,3,2023-07-29,3796.05
T02784,C0258,P029,3,2023-01-25,1217.01
T02785,C0005,P026,2,2024-06-02,761.78
T02786,C0155,P056,2,2023-03-28,1947.2
T02787,C0178,P008,2,2024-05-17,4885.5
T02788,C0066,P085,2,2024-08-01,2745.06
T02789,C0165,P079,1,2024-06-28,726.98
T02790,C0157,P029,3,2023-02-23,1217.01
T02791,C0200,P045,1,2024-10-16,650.42
T02792,C0189,P052,3,2023-05-30,1676.01
T02793,C0080,P043,1,2024-09-03,1348.07
T02794,C0272,P066,2,2023-07-02,4110.72
T02795,C0196,P012,1,2024-08-06,1265.35
T02796,C0014,P092,1,2023-04-16,244.48
T02797,C0255,P048,2,2024-04-17,5344.36
T02798,C0059,P044,1,2024-08-09,2838.99
T02799,C0086,P032,1,2024-05-10,1625.32
T02800,C0296,P001,1,2023-11-28,2184.43
T02801,C0228,P042,2,2023-10-12,4292.9
T02802,C0297,P051,1,2024-07-12,416.31
T02803,C0237,P009,3,2023-09-04,6895.11
T02804,C0087,P005,3,2024-10-31,1774.89
T02805,C0013,P095,2,2023-06-04,119.88
T02806,C0280,P006,2,2023-06-09,2909.06
T02807,C0171,P039,3,2023-01-02,1345.8
T02808,C0132,P044,3,2024-03-27,8516.97
T02809,C0253,P019,2,2023-07-19,3117.3
T02810,C0042,P086,1,2023-08-07,231.54
T02811,C0128,P040,2,2024-02-22,786.1
T02812,C0173,P018,3,2024-11-10,5507.34
T02813,C0228,P041,1,2023-06-24,2707.14
T02814,C0268,P066,2,2023-01-06,4110.72
T02815,C0099,P016,3,2023-09-15,4291.86
T02816,C0134,P043,3,2023-03-25,4044.21
T02817,C0063,P045,3,2023-11-01,1951.26
T02818,C0268,P020,2,2023-09-04,2366.16
T02819,C0059,P041,1,2023-08-17,2707.14
T02820,C0110,P071,1,2024-12-07,369.71
T02821,C0023,P059,3,2023-06-14,1654.23
T02822,C0157,P026,1,2023-02-21,380.89
T02823,C0131,P006,3,2023-11-04,4363.59
